dbus.Struct((dbus.String(u'/usr/lib/systemd/system/rsyncd.socket'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/systemd-ask-password-wall.path'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/initrd.target'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/dbus-org.freedesktop.login1.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/canberra-system-shutdown.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/cups.service'), dbus.String(u'enabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/dmraid-activation.service'), dbus.String(u'enabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/nfs-rquotad.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/kdm.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/packagekit.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/rsyncd@.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/proc-sys-fs-binfmt_misc.automount'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/spice-vdagentd.target'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/getty@.service'), dbus.String(u'enabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/sysinit.target'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/atd.service'), dbus.String(u'enabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/colord.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/plymouth-halt.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/rpcbind.service'), dbus.String(u'enabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/iscsiuio.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/local-fs.target'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/yum-makecache.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/nfs-idmap.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/nfs-lock.service'), dbus.String(u'enabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/sshd-keygen.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/systemd-kexec.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/usbmuxd.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/systemd-logind.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/rtkit-daemon.service'), dbus.String(u'enabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/tmp.mount'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/sssd.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/nfs-secure.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/var-lib-nfs-rpc_pipefs.mount'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/syslog.socket'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/wpa_supplicant.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/plymouth-switch-root.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/runlevel4.target'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/kmod-static-nodes.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/anaconda.target'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/paths.target'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/serial-getty@.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/rescue.target'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/autovt@.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/systemd-ask-password-plymouth.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/alsa-store.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/accounts-daemon.service'), dbus.String(u'enabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/systemd-hybrid-sleep.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/systemd-timedated.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/systemd-initctl.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/dbus.socket'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/dbus-org.freedesktop.timedate1.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/teamd@.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/nfs-mountd.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/messagebus.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/systemd-journal-flush.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/anaconda-sshd.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/dm-event.socket'), dbus.String(u'enabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/multi-user.target'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/chrony-wait.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/sound.target'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/smartd.service'), dbus.String(u'enabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/dracut-pre-trigger.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/kdump.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/anaconda-direct.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/dnf-makecache.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/sshd.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/canberra-system-bootup.service'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/systemd-backlight@.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/fedora-configure.service'), dbus.String(u'static')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/runlevel6.target'), dbus.String(u'disabled')), signature=None)
dbus.Struct((dbus.String(u'/usr/lib/systemd/system/systemd-update-utmp-runlevel.service'), dbus.String(u'static')), signature=None)
